Time,Head,Head_aim,Head_desired
85.420000,2.468583,2.450881,2.050413
85.430000,2.467833,2.450143,2.049366
85.440000,2.467083,2.449406,2.048318
85.450000,2.466333,2.448669,2.047271
85.460000,2.465582,2.447932,2.046224
85.470000,2.464832,2.447195,2.045177
85.480000,2.464081,2.446458,2.044130
85.490000,2.463331,2.445721,2.043082
85.500000,2.462581,2.444984,2.042035
85.510000,2.461832,2.444247,2.040988
85.520000,2.461083,2.443511,2.039941
85.530000,2.460332,2.442774,2.038894
85.540000,2.459583,2.442038,2.037846
85.550000,2.458833,2.441302,2.036799
85.560000,2.458084,2.440565,2.035752
85.570000,2.457334,2.439829,2.034705
85.580000,2.456585,2.439093,2.033658
85.590000,2.455837,2.438357,2.032610
85.600000,2.455087,2.437621,2.031563
85.610000,2.454338,2.436886,2.030516
85.620000,2.453589,2.436150,2.029469
85.630000,2.452840,2.435414,2.028422
85.640000,2.452092,2.434679,2.027374
85.650000,2.451343,2.433944,2.026327
85.660000,2.450595,2.433208,2.025280
85.670000,2.449846,2.432473,2.024233
85.680000,2.449098,2.431738,2.023186
85.690000,2.448349,2.431003,2.022138
85.700000,2.447601,2.430268,2.021091
85.710000,2.446853,2.429533,2.020044
85.720000,2.446105,2.428798,2.018997
85.730000,2.445358,2.428064,2.017950
85.740000,2.444610,2.427329,2.016902
85.750000,2.443862,2.426594,2.015855
85.760000,2.443114,2.425860,2.014808
85.770000,2.442366,2.425126,2.013761
85.780000,2.441619,2.424391,2.012714
85.790000,2.440872,2.423657,2.011666
85.800000,2.440125,2.422923,2.010619
85.810000,2.439377,2.422189,2.009572
85.820000,2.438630,2.421455,2.008525
85.830000,2.437882,2.420721,2.007478
85.840000,2.437135,2.419988,2.006431
85.850000,2.436389,2.419254,2.005383
85.860000,2.435642,2.418521,2.004336
85.870000,2.434895,2.417787,2.003289
85.880000,2.434148,2.417054,2.002242
85.890000,2.433402,2.416320,2.001195
85.900000,2.432655,2.415587,2.000147
85.910000,2.431909,2.414854,1.999100
85.920000,2.431162,2.414121,1.998053
85.930000,2.430416,2.413388,1.997006
85.940000,2.429670,2.412655,1.995959
85.950000,2.428924,2.411922,1.994911
85.960000,2.428178,2.411189,1.993864
85.970000,2.427431,2.410457,1.992817
85.980000,2.426686,2.409724,1.991770
85.990000,2.425940,2.408992,1.990723
86.000000,2.425194,2.408259,1.989675
86.010000,2.424449,2.407527,1.988628
86.020000,2.423703,2.406795,1.987581
86.030000,2.422957,2.406062,1.986534
86.040000,2.422212,2.405330,1.985487
86.050000,2.421466,2.404598,1.984439
86.060000,2.420721,2.403866,1.983392
86.070000,2.419976,2.403134,1.982345
86.080000,2.419231,2.402403,1.981298
86.090000,2.418486,2.401671,1.980251
86.100000,2.417740,2.400939,1.979203
86.110000,2.416995,2.400208,1.978156
86.120000,2.416251,2.399476,1.977109
86.130000,2.415506,2.398745,1.976062
86.140000,2.414761,2.398014,1.975015
86.150000,2.414017,2.397282,1.973967
86.160000,2.413272,2.396551,1.972920
86.170000,2.412527,2.395820,1.971873
86.180000,2.411783,2.395089,1.970826
86.190000,2.411038,2.394358,1.969779
86.200000,2.410294,2.393627,1.968731
86.210000,2.409550,2.392896,1.967684
86.220000,2.408806,2.392166,1.966637
86.230000,2.408062,2.391435,1.965590
86.240000,2.407318,2.390704,1.964543
86.250000,2.406574,2.389974,1.963495
86.260000,2.405830,2.389243,1.962448
86.270000,2.405086,2.388513,1.961401
86.280000,2.404342,2.387783,1.960354
86.290000,2.403599,2.387053,1.959307
86.300000,2.402855,2.386322,1.958259
86.310000,2.402111,2.385592,1.957212
86.320000,2.401368,2.384862,1.956165
86.330000,2.400624,2.384132,1.955118
86.340000,2.399881,2.383403,1.954071
86.350000,2.399138,2.382673,1.953023
86.360000,2.398394,2.381943,1.951976
86.370000,2.397651,2.381213,1.950929
86.380000,2.396908,2.380484,1.949882
86.390000,2.396165,2.379754,1.948835
86.400000,2.395422,2.379025,1.947787
86.410000,2.394679,2.378295,1.946740
86.420000,2.393936,2.377566,1.945693
86.430000,2.393194,2.376837,1.944646
86.440000,2.392451,2.376108,1.943599
86.450000,2.391708,2.375379,1.942551
86.460000,2.390966,2.374650,1.941504
86.470000,2.390223,2.373921,1.940457
86.480000,2.389481,2.373192,1.939410
86.490000,2.388738,2.372463,1.938363
86.500000,2.387996,2.371734,1.937315
86.510000,2.387254,2.371005,1.936268
86.520000,2.386511,2.370277,1.935221
86.530000,2.385769,2.369548,1.934174
86.540000,2.385027,2.368820,1.933127
86.550000,2.384285,2.368091,1.932079
86.560000,2.383543,2.367363,1.931032
86.570000,2.382801,2.366634,1.929985
86.580000,2.382059,2.365906,1.928938
86.590000,2.381317,2.365178,1.927891
86.600000,2.380576,2.364450,1.926843
86.610000,2.379834,2.363722,1.925796
86.620000,2.379092,2.362994,1.924749
86.630000,2.378350,2.362266,1.923702
86.640000,2.377609,2.361538,1.922655
86.650000,2.376867,2.360810,1.921608
86.660000,2.376126,2.360082,1.920560
86.670000,2.375385,2.359354,1.919513
86.680000,2.374644,2.358627,1.918466
86.690000,2.373902,2.357899,1.917419
86.700000,2.373161,2.357172,1.916372
86.710000,2.372419,2.356444,1.915324
86.720000,2.371679,2.355717,1.914277
86.730000,2.370938,2.354989,1.913230
86.740000,2.370197,2.354262,1.912183
86.750000,2.369456,2.353535,1.911136
86.760000,2.368715,2.352808,1.910088
86.770000,2.367974,2.352080,1.909041
86.780000,2.367233,2.351353,1.907994
86.790000,2.366492,2.350626,1.906947
86.800000,2.365752,2.349899,1.905900
86.810000,2.365011,2.349172,1.904852
86.820000,2.364271,2.348446,1.903805
86.830000,2.363530,2.347719,1.902758
86.840000,2.362789,2.346992,1.901711
86.850000,2.362048,2.346265,1.900664
86.860000,2.361308,2.345539,1.899616
86.870000,2.360568,2.344812,1.898569
86.880000,2.359828,2.344086,1.897522
86.890000,2.359088,2.343359,1.896475
86.900000,2.358347,2.342633,1.895428
86.910000,2.357607,2.341906,1.894380
86.920000,2.356866,2.341180,1.893333
86.930000,2.356127,2.340454,1.892286
86.940000,2.355387,2.339727,1.891239
86.950000,2.354647,2.339001,1.890192
86.960000,2.353907,2.338275,1.889144
86.970000,2.353167,2.337549,1.888097
86.980000,2.352427,2.336823,1.887050
86.990000,2.351687,2.336097,1.886003
87.000000,2.350948,2.335371,1.884956
87.010000,2.350208,2.334645,1.883908
87.020000,2.349469,2.333919,1.882861
87.030000,2.348729,2.333193,1.881814
87.040000,2.347989,2.332468,1.880767
87.050000,2.347249,2.331742,1.879720
87.060000,2.346509,2.331016,1.878672
87.070000,2.345771,2.330291,1.877625
87.080000,2.345032,2.329565,1.876578
87.090000,2.344292,2.328840,1.875531
87.100000,2.343553,2.328114,1.874484
87.110000,2.342814,2.327389,1.873436
87.120000,2.342074,2.326663,1.872389
87.130000,2.341334,2.325938,1.871342
87.140000,2.340596,2.325213,1.870295
87.150000,2.339857,2.324487,1.869248
87.160000,2.339118,2.323762,1.868200
87.170000,2.338379,2.323037,1.867153
87.180000,2.337640,2.322312,1.866106
87.190000,2.336900,2.321587,1.865059
87.200000,2.336161,2.320862,1.864012
87.210000,2.335422,2.320137,1.862964
87.220000,2.334684,2.319412,1.861917
87.230000,2.333945,2.318687,1.860870
87.240000,2.333207,2.317962,1.859823
87.250000,2.332468,2.317237,1.858776
87.260000,2.331728,2.316512,1.857728
87.270000,2.330989,2.315787,1.856681
87.280000,2.330251,2.315063,1.855634
87.290000,2.329513,2.314338,1.854587
87.300000,2.328775,2.313613,1.853540
87.310000,2.328036,2.312889,1.852492
87.320000,2.327297,2.312164,1.851445
87.330000,2.326558,2.311440,1.850398
87.340000,2.325819,2.310715,1.849351
87.350000,2.325082,2.309991,1.848304
87.360000,2.324344,2.309266,1.847256
87.370000,2.323606,2.308542,1.846209
87.380000,2.322867,2.307817,1.845162
87.390000,2.322129,2.307093,1.844115
87.400000,2.321390,2.306369,1.843068
87.410000,2.320651,2.305644,1.842020
87.420000,2.319913,2.304920,1.840973
87.430000,2.319176,2.304196,1.839926
87.440000,2.318438,2.303472,1.838879
87.450000,2.317700,2.302748,1.837832
87.460000,2.316962,2.302023,1.836785
87.470000,2.316223,2.301299,1.835737
87.480000,2.315484,2.300575,1.834690
87.490000,2.314747,2.299851,1.833643
87.500000,2.314010,2.299127,1.832596
87.510000,2.313272,2.298403,1.831549
87.520000,2.312534,2.297679,1.830501
87.530000,2.311796,2.296955,1.829454
87.540000,2.311057,2.296232,1.828407
87.550000,2.310319,2.295508,1.827360
87.560000,2.309582,2.294784,1.826313
87.570000,2.308845,2.294060,1.825265
87.580000,2.308107,2.293336,1.824218
87.590000,2.307369,2.292613,1.823171
87.600000,2.306631,2.291889,1.822124
87.610000,2.305893,2.291165,1.821077
87.620000,2.305154,2.290441,1.820029
87.630000,2.304418,2.289718,1.818982
87.640000,2.303681,2.288994,1.817935
87.650000,2.302944,2.288271,1.816888
87.660000,2.302206,2.287547,1.815841
87.670000,2.301468,2.286823,1.814793
87.680000,2.300730,2.286100,1.813746
87.690000,2.299991,2.285376,1.812699
87.700000,2.299255,2.284653,1.811652
87.710000,2.298518,2.283929,1.810605
87.720000,2.297781,2.283206,1.809557
87.730000,2.297044,2.282482,1.808510
87.740000,2.296306,2.281759,1.807463
87.750000,2.295568,2.281036,1.806416
87.760000,2.294829,2.280312,1.805369
87.770000,2.294093,2.279589,1.804321
87.780000,2.293357,2.278866,1.803274
87.790000,2.292620,2.278142,1.802227
87.800000,2.291882,2.277419,1.801180
87.810000,2.291145,2.276696,1.800133
87.820000,2.290407,2.275972,1.799085
87.830000,2.289668,2.275249,1.798038
87.840000,2.288932,2.274526,1.796991
87.850000,2.288196,2.273803,1.795944
87.860000,2.287459,2.273079,1.794897
87.870000,2.286722,2.272356,1.793849
87.880000,2.285984,2.271633,1.792802
87.890000,2.285246,2.270910,1.791755
87.900000,2.284508,2.270187,1.790708
87.910000,2.283772,2.269464,1.789661
87.920000,2.283036,2.268740,1.788613
87.930000,2.282299,2.268017,1.787566
87.940000,2.281562,2.267294,1.786519
87.950000,2.280825,2.266571,1.785472
87.960000,2.280087,2.265848,1.784425
87.970000,2.279348,2.265125,1.783377
87.980000,2.278613,2.264402,1.782330
87.990000,2.277876,2.263679,1.781283
88.000000,2.277140,2.262956,1.780236
88.010000,2.276403,2.262233,1.779189
88.020000,2.275665,2.261510,1.778141
88.030000,2.274928,2.260787,1.777094
88.040000,2.274189,2.260064,1.776047
88.050000,2.273454,2.259341,1.775000
88.060000,2.272718,2.258618,1.773953
88.070000,2.271981,2.257895,1.772905
88.080000,2.271244,2.257172,1.771858
88.090000,2.270507,2.256449,1.770811
88.100000,2.269769,2.255726,1.769764
88.110000,2.269031,2.255003,1.768717
88.120000,2.268295,2.254280,1.767669
88.130000,2.267559,2.253557,1.766622
88.140000,2.266823,2.252834,1.765575
88.150000,2.266086,2.252111,1.764528
88.160000,2.265349,2.251388,1.763481
88.170000,2.264611,2.250665,1.762433
88.180000,2.263873,2.249942,1.761386
88.190000,2.263137,2.249219,1.760339
88.200000,2.262401,2.248496,1.759292
88.210000,2.261665,2.247773,1.758245
88.220000,2.260928,2.247050,1.757197
88.230000,2.260191,2.246327,1.756150
88.240000,2.259453,2.245604,1.755103
88.250000,2.258714,2.244881,1.754056
88.260000,2.257979,2.244158,1.753009
88.270000,2.257243,2.243435,1.751962
88.280000,2.256507,2.242712,1.750914
88.290000,2.255770,2.241989,1.749867
88.300000,2.255033,2.241266,1.748820
88.310000,2.254295,2.240543,1.747773
88.320000,2.253557,2.239820,1.746726
88.330000,2.252821,2.239097,1.745678
88.340000,2.252085,2.238374,1.744631
88.350000,2.251349,2.237651,1.743584
88.360000,2.250612,2.236928,1.742537
88.370000,2.249875,2.236204,1.741490
88.380000,2.249137,2.235481,1.740442
88.390000,2.248399,2.234758,1.739395
88.400000,2.247663,2.234035,1.738348
88.410000,2.246927,2.233312,1.737301
88.420000,2.246191,2.232589,1.736254
88.430000,2.245454,2.231866,1.735206
88.440000,2.244717,2.231143,1.734159
88.450000,2.243979,2.230420,1.733112
88.460000,2.243240,2.229696,1.732065
88.470000,2.242505,2.228973,1.731018
88.480000,2.241769,2.228250,1.729970
88.490000,2.241033,2.227527,1.728923
88.500000,2.240296,2.226804,1.727876
88.510000,2.239559,2.226080,1.726829
88.520000,2.238821,2.225357,1.725782
88.530000,2.238082,2.224634,1.724734
88.540000,2.237347,2.223911,1.723687
88.550000,2.236611,2.223187,1.722640
88.560000,2.235875,2.222464,1.721593
88.570000,2.235138,2.221741,1.720546
88.580000,2.234400,2.221017,1.719498
88.590000,2.233662,2.220294,1.718451
88.600000,2.232923,2.219571,1.717404
88.610000,2.232188,2.218847,1.716357
88.620000,2.231452,2.218124,1.715310
88.630000,2.230716,2.217400,1.714262
88.640000,2.229979,2.216677,1.713215
88.650000,2.229241,2.215953,1.712168
88.660000,2.228503,2.215230,1.711121
88.670000,2.227764,2.214506,1.710074
88.680000,2.227029,2.213783,1.709026
88.690000,2.226293,2.213059,1.707979
88.700000,2.225556,2.212335,1.706932
88.710000,2.224819,2.211612,1.705885
88.720000,2.224081,2.210888,1.704838
88.730000,2.223343,2.210164,1.703790
88.740000,2.222604,2.209441,1.702743
88.750000,2.221869,2.208717,1.701696
88.760000,2.221133,2.207993,1.700649
88.770000,2.220396,2.207269,1.699602
88.780000,2.219659,2.206546,1.698554
88.790000,2.218921,2.205822,1.697507
88.800000,2.218182,2.205098,1.696460
88.810000,2.217443,2.204374,1.695413
88.820000,2.216708,2.203650,1.694366
88.830000,2.215972,2.202926,1.693318
88.840000,2.215235,2.202202,1.692271
88.850000,2.214498,2.201478,1.691224
88.860000,2.213760,2.200754,1.690177
88.870000,2.213021,2.200030,1.689130
88.880000,2.212282,2.199306,1.688082
88.890000,2.211546,2.198581,1.687035
88.900000,2.210810,2.197857,1.685988
88.910000,2.210073,2.197133,1.684941
88.920000,2.209335,2.196409,1.683894
88.930000,2.208597,2.195684,1.682846
88.940000,2.207858,2.194960,1.681799
88.950000,2.207119,2.194235,1.680752
88.960000,2.206383,2.193511,1.679705
88.970000,2.205647,2.192787,1.678658
88.980000,2.204910,2.192062,1.677610
88.990000,2.204172,2.191337,1.676563
89.000000,2.203434,2.190613,1.675516
89.010000,2.202695,2.189888,1.674469
89.020000,2.201955,2.189164,1.673422
89.030000,2.201219,2.188439,1.672374
89.040000,2.200483,2.187714,1.671327
89.050000,2.199746,2.186989,1.670280
89.060000,2.199008,2.186264,1.669233
89.070000,2.198269,2.185539,1.668186
89.080000,2.197530,2.184815,1.667139
89.090000,2.196790,2.184090,1.666091
89.100000,2.196054,2.183365,1.665044
89.110000,2.195317,2.182639,1.663997
89.120000,2.194580,2.181914,1.662950
89.130000,2.193842,2.181189,1.661903
89.140000,2.193103,2.180464,1.660855
89.150000,2.192363,2.179739,1.659808
89.160000,2.191623,2.179013,1.658761
89.170000,2.190887,2.178288,1.657714
89.180000,2.190150,2.177563,1.656667
89.190000,2.189413,2.176837,1.655619
89.200000,2.188674,2.176112,1.654572
89.210000,2.187935,2.175386,1.653525
89.220000,2.187195,2.174660,1.652478
89.230000,2.186455,2.173935,1.651431
89.240000,2.185719,2.173209,1.650383
89.250000,2.184982,2.172483,1.649336
89.260000,2.184244,2.171757,1.648289
89.270000,2.183505,2.171031,1.647242
89.280000,2.182766,2.170305,1.646195
89.290000,2.182026,2.169579,1.645147
89.300000,2.181285,2.168853,1.644100
89.310000,2.180548,2.168127,1.643053
89.320000,2.179811,2.167401,1.642006
89.330000,2.179073,2.166675,1.640959
89.340000,2.178334,2.165948,1.639911
89.350000,2.177595,2.165222,1.638864
89.360000,2.176854,2.164496,1.637817
89.370000,2.176113,2.163769,1.636770
89.380000,2.175376,2.163043,1.635723
89.390000,2.174639,2.162316,1.634675
89.400000,2.173900,2.161589,1.633628
89.410000,2.173161,2.160863,1.632581
89.420000,2.172421,2.160136,1.631534
89.430000,2.171681,2.159409,1.630487
89.440000,2.170939,2.158682,1.629439
89.450000,2.170202,2.157955,1.628392
89.460000,2.169464,2.157228,1.627345
89.470000,2.168726,2.156501,1.626298
89.480000,2.167986,2.155774,1.625251
89.490000,2.167246,2.155046,1.624203
89.500000,2.166505,2.154319,1.623156
89.510000,2.165763,2.153592,1.622109
89.520000,2.165026,2.152864,1.621062
89.530000,2.164287,2.152137,1.620015
89.540000,2.163548,2.151409,1.618967
89.550000,2.162809,2.150681,1.617920
89.560000,2.162068,2.149953,1.616873
89.570000,2.161327,2.149226,1.615826
89.580000,2.160584,2.148498,1.614779
89.590000,2.159847,2.147770,1.613731
89.600000,2.159108,2.147042,1.612684
89.610000,2.158369,2.146314,1.611637
89.620000,2.157629,2.145585,1.610590
89.630000,2.156888,2.144857,1.609543
89.640000,2.156146,2.144129,1.608495
89.650000,2.155403,2.143400,1.607448
89.660000,2.154665,2.142672,1.606401
89.670000,2.153927,2.141943,1.605354
89.680000,2.153187,2.141214,1.604307
89.690000,2.152446,2.140486,1.603259
89.700000,2.151705,2.139757,1.602212
89.710000,2.150963,2.139028,1.601165
89.720000,2.150220,2.138299,1.600118
89.730000,2.149481,2.137570,1.599071
89.740000,2.148742,2.136841,1.598023
89.750000,2.148002,2.136111,1.596976
89.760000,2.147261,2.135382,1.595929
89.770000,2.146519,2.134653,1.594882
89.780000,2.145777,2.133923,1.593835
89.790000,2.145033,2.133194,1.592787
89.800000,2.144294,2.132464,1.591740
89.810000,2.143555,2.131734,1.590693
89.820000,2.142814,2.131004,1.589646
89.830000,2.142073,2.130274,1.588599
89.840000,2.141331,2.129544,1.587551
89.850000,2.140587,2.128814,1.586504
89.860000,2.139843,2.128084,1.585457
89.870000,2.139104,2.127354,1.584410
89.880000,2.138364,2.126623,1.583363
89.890000,2.137623,2.125893,1.582315
89.900000,2.136881,2.125162,1.581268
89.910000,2.136139,2.124431,1.580221
89.920000,2.135395,2.123701,1.579174
89.930000,2.134651,2.122970,1.578127
89.940000,2.133911,2.122239,1.577080
89.950000,2.133170,2.121508,1.576032
89.960000,2.132429,2.120777,1.574985
89.970000,2.131687,2.120045,1.573938
89.980000,2.130944,2.119314,1.572891
89.990000,2.130199,2.118582,1.571844
90.000000,2.129454,2.117851,1.570796
90.010000,2.128714,2.116940,1.570796
90.020000,2.127973,2.116032,1.570796
90.030000,2.127231,2.115125,1.570796
90.040000,2.126489,2.114219,1.570796
90.050000,2.125745,2.113316,1.570796
90.060000,2.125000,2.112415,1.570796
90.070000,2.124255,2.111515,1.570796
90.080000,2.123457,2.110617,1.570796
90.090000,2.122658,2.109721,1.570796
90.100000,2.121858,2.108827,1.570796
90.110000,2.121057,2.107934,1.570796
90.120000,2.120255,2.107044,1.570796
90.130000,2.119452,2.106155,1.570796
90.140000,2.118648,2.105268,1.570796
90.150000,2.117792,2.104383,1.570796
90.160000,2.116935,2.103500,1.570796
90.170000,2.116077,2.102618,1.570796
90.180000,2.115218,2.101739,1.570796
90.190000,2.114357,2.100861,1.570796
90.200000,2.113496,2.099985,1.570796
90.210000,2.112633,2.099111,1.570796
90.220000,2.111750,2.098239,1.570796
90.230000,2.110866,2.097369,1.570796
90.240000,2.109981,2.096501,1.570796
90.250000,2.109095,2.095634,1.570796
90.260000,2.108208,2.094770,1.570796
90.270000,2.107320,2.093907,1.570796
90.280000,2.106430,2.093046,1.570796
90.290000,2.105543,2.092187,1.570796
90.300000,2.104655,2.091329,1.570796
90.310000,2.103765,2.090474,1.570796
90.320000,2.102874,2.089620,1.570796
90.330000,2.101982,2.088768,1.570796
90.340000,2.101090,2.087918,1.570796
90.350000,2.100195,2.087070,1.570796
90.360000,2.099315,2.086224,1.570796
90.370000,2.098433,2.085379,1.570796
90.380000,2.097550,2.084537,1.570796
90.390000,2.096666,2.083696,1.570796
90.400000,2.095781,2.082856,1.570796
90.410000,2.094895,2.082019,1.570796
90.420000,2.094007,2.081184,1.570796
90.430000,2.093138,2.080350,1.570796
90.440000,2.092267,2.079518,1.570796
90.450000,2.091396,2.078688,1.570796
90.460000,2.090523,2.077859,1.570796
90.470000,2.089649,2.077033,1.570796
90.480000,2.088774,2.076208,1.570796
90.490000,2.087898,2.075385,1.570796
90.500000,2.087041,2.074563,1.570796
90.510000,2.086183,2.073744,1.570796
90.520000,2.085325,2.072926,1.570796
90.530000,2.084465,2.072110,1.570796
90.540000,2.083604,2.071295,1.570796
90.550000,2.082741,2.070483,1.570796
90.560000,2.081878,2.069672,1.570796
90.570000,2.081035,2.068863,1.570796
90.580000,2.080190,2.068055,1.570796
90.590000,2.079344,2.067249,1.570796
90.600000,2.078498,2.066445,1.570796
90.610000,2.077650,2.065643,1.570796
90.620000,2.076801,2.064842,1.570796
90.630000,2.075950,2.064043,1.570796
90.640000,2.075120,2.063246,1.570796
90.650000,2.074289,2.062450,1.570796
90.660000,2.073456,2.061656,1.570796
90.670000,2.072622,2.060864,1.570796
90.680000,2.071787,2.060074,1.570796
90.690000,2.070951,2.059285,1.570796
90.700000,2.070114,2.058497,1.570796
90.710000,2.069296,2.057712,1.570796
90.720000,2.068478,2.056928,1.570796
90.730000,2.067658,2.056146,1.570796
90.740000,2.066837,2.055365,1.570796
90.750000,2.066015,2.054586,1.570796
90.760000,2.065192,2.053809,1.570796
90.770000,2.064367,2.053033,1.570796
90.780000,2.063562,2.052259,1.570796
90.790000,2.062756,2.051486,1.570796
90.800000,2.061949,2.050716,1.570796
90.810000,2.061141,2.049946,1.570796
90.820000,2.060331,2.049179,1.570796
90.830000,2.059520,2.048413,1.570796
90.840000,2.058708,2.047648,1.570796
90.850000,2.057916,2.046885,1.570796
90.860000,2.057122,2.046124,1.570796
90.870000,2.056327,2.045364,1.570796
90.880000,2.055531,2.044606,1.570796
90.890000,2.054734,2.043850,1.570796
90.900000,2.053935,2.043095,1.570796
90.910000,2.053136,2.042342,1.570796
90.920000,2.052355,2.041590,1.570796
90.930000,2.051573,2.040840,1.570796
90.940000,2.050790,2.040091,1.570796
90.950000,2.050006,2.039344,1.570796
90.960000,2.049221,2.038598,1.570796
90.970000,2.048435,2.037854,1.570796
90.980000,2.047647,2.037112,1.570796
90.990000,2.046878,2.036371,1.570796
91.000000,2.046108,2.035631,1.570796
91.010000,2.045337,2.034893,1.570796
91.020000,2.044565,2.034157,1.570796
91.030000,2.043792,2.033422,1.570796
91.040000,2.043017,2.032689,1.570796
91.050000,2.042241,2.031957,1.570796
91.060000,2.041484,2.031227,1.570796
91.070000,2.040726,2.030498,1.570796
91.080000,2.039966,2.029770,1.570796
91.090000,2.039206,2.029045,1.570796
91.100000,2.038444,2.028320,1.570796
91.110000,2.037681,2.027597,1.570796
91.120000,2.036917,2.026876,1.570796
91.130000,2.036171,2.026156,1.570796
91.140000,2.035424,2.025438,1.570796
91.150000,2.034676,2.024721,1.570796
91.160000,2.033926,2.024005,1.570796
91.170000,2.033176,2.023291,1.570796
91.180000,2.032424,2.022578,1.570796
91.190000,2.031672,2.021867,1.570796
91.200000,2.030937,2.021158,1.570796
91.210000,2.030201,2.020449,1.570796
91.220000,2.029464,2.019743,1.570796
91.230000,2.028726,2.019037,1.570796
91.240000,2.027986,2.018333,1.570796
91.250000,2.027246,2.017631,1.570796
91.260000,2.026505,2.016930,1.570796
91.270000,2.025781,2.016230,1.570796
91.280000,2.025056,2.015532,1.570796
91.290000,2.024329,2.014835,1.570796
91.300000,2.023602,2.014139,1.570796
91.310000,2.022874,2.013445,1.570796
91.320000,2.022144,2.012753,1.570796
91.330000,2.021414,2.012061,1.570796
91.340000,2.020700,2.011372,1.570796
91.350000,2.019986,2.010683,1.570796
91.360000,2.019271,2.009996,1.570796
91.370000,2.018554,2.009310,1.570796
91.380000,2.017836,2.008626,1.570796
91.390000,2.017118,2.007943,1.570796
91.400000,2.016398,2.007262,1.570796
91.410000,2.015695,2.006581,1.570796
91.420000,2.014991,2.005902,1.570796
91.430000,2.014286,2.005225,1.570796
91.440000,2.013580,2.004549,1.570796
91.450000,2.012873,2.003874,1.570796
91.460000,2.012164,2.003201,1.570796
91.470000,2.011455,2.002528,1.570796
91.480000,2.010762,2.001858,1.570796
91.490000,2.010069,2.001188,1.570796
91.500000,2.009374,2.000520,1.570796
91.510000,2.008678,1.999853,1.570796
91.520000,2.007981,1.999188,1.570796
91.530000,2.007283,1.998524,1.570796
91.540000,2.006584,1.997861,1.570796
91.550000,2.005902,1.997199,1.570796
91.560000,2.005218,1.996539,1.570796
91.570000,2.004534,1.995880,1.570796
91.580000,2.003848,1.995223,1.570796
91.590000,2.003161,1.994566,1.570796
91.600000,2.002473,1.993911,1.570796
91.610000,2.001784,1.993258,1.570796
91.620000,2.001111,1.992605,1.570796
91.630000,2.000438,1.991954,1.570796
91.640000,1.999763,1.991304,1.570796
91.650000,1.999087,1.990656,1.570796
91.660000,1.998410,1.990008,1.570796
91.670000,1.997732,1.989362,1.570796
91.680000,1.997053,1.988717,1.570796
91.690000,1.996390,1.988074,1.570796
91.700000,1.995725,1.987432,1.570796
91.710000,1.995060,1.986790,1.570796
91.720000,1.994394,1.986151,1.570796
91.730000,1.993727,1.985512,1.570796
91.740000,1.993058,1.984875,1.570796
91.750000,1.992389,1.984239,1.570796
91.760000,1.991735,1.983604,1.570796
91.770000,1.991081,1.982970,1.570796
91.780000,1.990425,1.982338,1.570796
91.790000,1.989768,1.981707,1.570796
91.800000,1.989110,1.981077,1.570796
91.810000,1.988451,1.980448,1.570796
91.820000,1.987791,1.979821,1.570796
91.830000,1.987147,1.979195,1.570796
91.840000,1.986502,1.978570,1.570796
91.850000,1.985855,1.977946,1.570796
91.860000,1.985208,1.977323,1.570796
91.870000,1.984559,1.976702,1.570796
91.880000,1.983910,1.976081,1.570796
91.890000,1.983259,1.975462,1.570796
91.900000,1.982624,1.974844,1.570796
91.910000,1.981987,1.974228,1.570796
91.920000,1.981350,1.973612,1.570796
91.930000,1.980712,1.972998,1.570796
91.940000,1.980072,1.972385,1.570796
91.950000,1.979432,1.971773,1.570796
91.960000,1.978790,1.971162,1.570796
91.970000,1.978164,1.970552,1.570796
91.980000,1.977536,1.969944,1.570796
91.990000,1.976908,1.969336,1.570796
92.000000,1.976278,1.968730,1.570796
92.010000,1.975648,1.968125,1.570796
92.020000,1.975016,1.967521,1.570796
92.030000,1.974383,1.966918,1.570796
92.040000,1.973766,1.966317,1.570796
92.050000,1.973147,1.965716,1.570796
92.060000,1.972527,1.965117,1.570796
92.070000,1.971907,1.964519,1.570796
92.080000,1.971285,1.963922,1.570796
92.090000,1.970662,1.963326,1.570796
92.100000,1.970038,1.962731,1.570796
92.110000,1.969429,1.962137,1.570796
92.120000,1.968819,1.961545,1.570796
92.130000,1.968207,1.960953,1.570796
92.140000,1.967595,1.960363,1.570796
92.150000,1.966982,1.959774,1.570796
92.160000,1.966368,1.959185,1.570796
92.170000,1.965752,1.958598,1.570796
92.180000,1.965151,1.958012,1.570796
92.190000,1.964550,1.957427,1.570796
92.200000,1.963947,1.956844,1.570796
92.210000,1.963343,1.956261,1.570796
92.220000,1.962738,1.955679,1.570796
92.230000,1.962132,1.955099,1.570796
92.240000,1.961525,1.954519,1.570796
92.250000,1.960932,1.953941,1.570796
92.260000,1.960339,1.953364,1.570796
92.270000,1.959744,1.952787,1.570796
92.280000,1.959148,1.952212,1.570796
92.290000,1.958552,1.951638,1.570796
92.300000,1.957954,1.951065,1.570796
92.310000,1.957355,1.950493,1.570796
92.320000,1.956771,1.949922,1.570796
92.330000,1.956185,1.949352,1.570796
92.340000,1.955598,1.948783,1.570796
92.350000,1.955011,1.948215,1.570796
92.360000,1.954422,1.947649,1.570796
92.370000,1.953832,1.947083,1.570796
92.380000,1.953242,1.946518,1.570796
92.390000,1.952665,1.945954,1.570796
92.400000,1.952087,1.945392,1.570796
